location,datetime,sensorType,value
PartialTech Research Farm,2020-03-19T23:46:41.940Z,temperature,-0.1
PartialTech Research Farm,2020-03-20T15:14:24.123Z,temperature,4.5
PartialTech Research Farm,2020-03-20T18:08:04.546Z,temperature,3.1
PartialTech Research Farm,2020-03-20T10:25:43.461Z,temperature,5.7
PartialTech Research Farm,2020-03-20T09:13:35.375Z,temperature,4.4
PartialTech Research Farm,2020-03-21T09:13:35.375Z,pH,6.21
PartialTech Research Farm,2020-03-21T09:13:35.375Z,rainFall,3.8
PartialTech Research Farm,2020-03-20T23:11:20.155Z,temperature,10.4
PartialTech Research Farm,2020-03-21T23:11:20.155Z,pH,6.13
PartialTech Research Farm,2020-03-21T23:11:20.155Z,rainFall,1.3
PartialTech Research Farm,2020-03-21T22:26:47.124Z,temperature,7.4
PartialTech Research Farm,2020-03-22T18:20:04.706Z,temperature,8.4
PartialTech Research Farm,2020-03-22T17:33:20.279Z,temperature,9.9
PartialTech Research Farm,2020-03-22T09:53:57.665Z,temperature,11.1
PartialTech Research Farm,2020-03-22T13:14:06.006Z,temperature,12.0
PartialTech Research Farm,2020-03-22T20:57:29.415Z,temperature,7.8
PartialTech Research Farm,2020-03-23T20:57:29.415Z,pH,6.09
PartialTech Research Farm,2020-03-23T20:57:29.415Z,rainFall,2.3
PartialTech Research Farm,2020-03-23T08:02:50.569Z,temperature,5.3
PartialTech Research Farm,2020-03-23T00:16:40.590Z,temperature,2.5
PartialTech Research Farm,2020-03-23T00:14:06.874Z,temperature,2.4
PartialTech Research Farm,2020-03-23T11:59:30.766Z,temperature,5.7
PartialTech Research Farm,2020-03-23T17:37:25.697Z,temperature,3.6
PartialTech Research Farm,2020-03-23T12:34:51.349Z,temperature,5.1
PartialTech Research Farm,2020-03-23T11:15:13.977Z,temperature,6.2
PartialTech Research Farm,2020-03-23T02:01:47.174Z,temperature,2.8
PartialTech Research Farm,2020-03-24T02:01:47.174Z,pH,6.01
PartialTech Research Farm,2020-03-24T02:01:47.174Z,rainFall,0
PartialTech Research Farm,2020-03-24T01:25:51.670Z,temperature,5.5
PartialTech Research Farm,2020-03-24T07:50:40.122Z,temperature,8.3
PartialTech Research Farm,2020-03-24T20:09:18.948Z,temperature,6.4
PartialTech Research Farm,2020-03-24T04:28:39.899Z,temperature,7.2
PartialTech Research Farm,2020-03-24T03:59:25.107Z,temperature,7.2
PartialTech Research Farm,2020-03-24T21:05:35.313Z,temperature,5.0
PartialTech Research Farm,2020-03-24T01:14:58.914Z,temperature,6.1
PartialTech Research Farm,2020-03-23T23:58:24.589Z,temperature,3.8
PartialTech Research Farm,2020-03-24T23:58:24.589Z,pH,5.16
PartialTech Research Farm,2020-03-24T23:58:24.589Z,rainFall,2.7
PartialTech Research Farm,2020-03-25T13:07:06.192Z,temperature,6.9
PartialTech Research Farm,2020-03-25T02:48:15.095Z,temperature,2.7
PartialTech Research Farm,2020-03-25T05:40:42.323Z,temperature,5.2
PartialTech Research Farm,2020-03-25T07:48:14.945Z,temperature,5.1
PartialTech Research Farm,2020-03-25T08:50:45.694Z,temperature,6.9
PartialTech Research Farm,2020-03-25T03:12:37.719Z,temperature,3.6
PartialTech Research Farm,2020-03-25T03:45:04.335Z,temperature,4.5
PartialTech Research Farm,2020-03-25T02:11:19.714Z,temperature,4.4
PartialTech Research Farm,2020-03-25T17:41:23.244Z,temperature,4.6
PartialTech Research Farm,2020-03-25T03:05:21.978Z,temperature,3.4
PartialTech Research Farm,2020-03-26T03:05:21.978Z,pH,5.34
PartialTech Research Farm,2020-03-26T03:05:21.978Z,rainFall,4.6
PartialTech Research Farm,2020-03-26T00:05:54.060Z,temperature,14.9
PartialTech Research Farm,2020-03-26T16:08:19.211Z,temperature,17.0
PartialTech Research Farm,2020-03-26T09:05:26.013Z,temperature,17.0
PartialTech Research Farm,2020-03-26T06:36:12.984Z,temperature,18.2
PartialTech Research Farm,2020-03-26T06:31:59.988Z,temperature,17.2
PartialTech Research Farm,2020-03-26T10:38:20.481Z,temperature,18.5
PartialTech Research Farm,2020-03-26T12:33:47.914Z,temperature,17.3
PartialTech Research Farm,2020-03-26T19:28:16.045Z,temperature,16.0
PartialTech Research Farm,2020-03-27T19:28:16.045Z,pH,5.46
PartialTech Research Farm,2020-03-27T19:28:16.045Z,rainFall,0
PartialTech Research Farm,2020-03-27T19:38:58.303Z,temperature,6.9
PartialTech Research Farm,2020-03-27T01:14:30.335Z,temperature,7.1
PartialTech Research Farm,2020-03-27T04:06:29.228Z,temperature,9.2
PartialTech Research Farm,2020-03-27T05:50:41.108Z,temperature,9.4
PartialTech Research Farm,2020-03-27T09:29:15.311Z,temperature,10.6
PartialTech Research Farm,2020-03-27T07:55:29.862Z,temperature,9.8
PartialTech Research Farm,2020-03-28T07:55:29.862Z,pH,5.41
PartialTech Research Farm,2020-03-28T07:55:29.862Z,rainFall,0
PartialTech Research Farm,2020-03-28T20:29:48.047Z,temperature,6.7
PartialTech Research Farm,2020-03-29T19:29:48.047Z,pH,5.86
PartialTech Research Farm,2020-03-29T19:29:48.047Z,rainFall,1.3
PartialTech Research Farm,2020-03-29T02:11:56.429Z,temperature,15.6
PartialTech Research Farm,2020-03-29T07:04:53.746Z,temperature,16.6
PartialTech Research Farm,2020-03-30T07:04:53.746Z,pH,6.29
PartialTech Research Farm,2020-03-30T07:04:53.746Z,rainFall,1.4
PartialTech Research Farm,2020-03-30T02:51:25.323Z,temperature,7.9
PartialTech Research Farm,2020-03-30T02:17:14.256Z,temperature,6.7
PartialTech Research Farm,2020-03-30T16:28:59.978Z,temperature,7.2
PartialTech Research Farm,2020-03-30T11:04:16.967Z,temperature,9.3
PartialTech Research Farm,2020-03-30T16:51:31.525Z,temperature,6.7
PartialTech Research Farm,2020-03-30T13:23:15.028Z,temperature,8.3
PartialTech Research Farm,2020-03-30T04:53:00.939Z,temperature,7.8
PartialTech Research Farm,2020-03-31T04:53:00.939Z,pH,6.11
PartialTech Research Farm,2020-03-31T04:53:00.939Z,rainFall,0
PartialTech Research Farm,2020-03-31T04:31:25.416Z,temperature,4.7
PartialTech Research Farm,2020-03-31T11:38:33.487Z,temperature,6.2
PartialTech Research Farm,2020-03-31T13:50:23.447Z,temperature,4.9
PartialTech Research Farm,2020-03-31T16:47:01.591Z,temperature,4.8
PartialTech Research Farm,2020-04-01T16:47:01.591Z,pH,5.36
PartialTech Research Farm,2020-04-01T16:47:01.591Z,rainFall,0.9
PartialTech Research Farm,2020-04-01T13:35:17.177Z,temperature,8.2
PartialTech Research Farm,2020-04-01T07:51:05.061Z,temperature,9.7
PartialTech Research Farm,2020-04-01T08:56:25.412Z,temperature,8.9
PartialTech Research Farm,2020-04-01T11:45:38.380Z,temperature,10.2
PartialTech Research Farm,2020-04-01T08:03:41.582Z,temperature,10.3
PartialTech Research Farm,2020-04-01T05:11:38.107Z,temperature,7.8
PartialTech Research Farm,2020-04-01T20:16:01.190Z,temperature,5.4
PartialTech Research Farm,2020-04-01T14:58:10.576Z,temperature,8.7
PartialTech Research Farm,2020-04-02T14:58:10.576Z,pH,6.03
PartialTech Research Farm,2020-04-02T14:58:10.576Z,rainFall,3.8
PartialTech Research Farm,2020-04-02T07:07:43.420Z,temperature,14.8
PartialTech Research Farm,2020-04-02T19:14:28.292Z,temperature,10.8
PartialTech Research Farm,2020-04-02T07:05:16.198Z,temperature,13.4
PartialTech Research Farm,2020-04-01T22:03:46.093Z,temperature,10.8
PartialTech Research Farm,2020-04-02T01:19:47.483Z,temperature,11.6
PartialTech Research Farm,2020-04-01T21:33:50.000Z,temperature,9.0
PartialTech Research Farm,2020-04-02T15:28:22.992Z,temperature,12.7
PartialTech Research Farm,2020-04-02T06:04:59.711Z,temperature,14.9
PartialTech Research Farm,2020-04-02T11:04:32.865Z,temperature,13.8
PartialTech Research Farm,2020-04-02T03:28:18.302Z,temperature,12.0
PartialTech Research Farm,2020-04-03T03:28:18.302Z,pH,5.26
PartialTech Research Farm,2020-04-03T03:28:18.302Z,rainFall,1.5
PartialTech Research Farm,2020-04-03T01:23:00.522Z,temperature,13.6
PartialTech Research Farm,2020-04-02T21:24:09.047Z,temperature,11.8
PartialTech Research Farm,2020-04-02T22:45:35.729Z,temperature,13.6
PartialTech Research Farm,2020-04-03T00:11:36.825Z,temperature,14.4
PartialTech Research Farm,2020-04-03T05:30:43.540Z,temperature,17.0
PartialTech Research Farm,2020-04-03T05:08:40.553Z,temperature,16.3
PartialTech Research Farm,2020-04-03T12:02:55.373Z,temperature,16.5
PartialTech Research Farm,2020-04-04T12:02:55.373Z,pH,6.39
PartialTech Research Farm,2020-04-04T12:02:55.373Z,rainFall,0
PartialTech Research Farm,2020-04-03T23:54:21.284Z,temperature,15.1
PartialTech Research Farm,2020-04-03T23:02:38.742Z,temperature,14.9
PartialTech Research Farm,2020-04-04T02:33:10.832Z,temperature,17.0
PartialTech Research Farm,2020-04-04T07:40:10.289Z,temperature,18.2
PartialTech Research Farm,2020-04-04T03:47:10.343Z,temperature,16.1
PartialTech Research Farm,2020-04-04T14:10:21.008Z,temperature,17.3
PartialTech Research Farm,2020-04-03T21:56:33.315Z,temperature,14.0
PartialTech Research Farm,2020-04-03T23:01:13.844Z,temperature,14.6
PartialTech Research Farm,2020-04-04T23:01:13.844Z,pH,5.42
PartialTech Research Farm,2020-04-04T23:01:13.844Z,rainFall,1.3
PartialTech Research Farm,2020-04-04T22:46:06.737Z,temperature,4.3
PartialTech Research Farm,2020-04-05T20:53:21.100Z,temperature,4.9
PartialTech Research Farm,2020-04-06T20:53:21.100Z,pH,5.24
PartialTech Research Farm,2020-04-06T20:53:21.100Z,rainFall,0
PartialTech Research Farm,2020-04-06T15:00:54.343Z,temperature,14.5
PartialTech Research Farm,2020-04-07T15:00:54.343Z,pH,6.08
PartialTech Research Farm,2020-04-07T15:00:54.343Z,rainFall,1.7
PartialTech Research Farm,2020-04-07T19:57:14.707Z,temperature,11.7
PartialTech Research Farm,2020-04-07T04:16:39.503Z,temperature,14.7
PartialTech Research Farm,2020-04-07T01:31:35.957Z,temperature,13.1
PartialTech Research Farm,2020-04-08T01:31:35.957Z,pH,5.49
PartialTech Research Farm,2020-04-08T01:31:35.957Z,rainFall,0
PartialTech Research Farm,2020-04-08T06:53:29.108Z,temperature,8.2
PartialTech Research Farm,2020-04-07T23:55:00.349Z,temperature,6.3
PartialTech Research Farm,2020-04-08T15:04:32.502Z,temperature,7.4
PartialTech Research Farm,2020-04-07T21:25:02.976Z,temperature,4.9
PartialTech Research Farm,2020-04-08T06:41:07.161Z,temperature,8.0
PartialTech Research Farm,2020-04-08T06:01:41.640Z,temperature,9.1
PartialTech Research Farm,2020-04-08T18:59:49.688Z,temperature,6.9
PartialTech Research Farm,2020-04-08T10:11:31.907Z,temperature,8.7
PartialTech Research Farm,2020-04-09T10:11:31.907Z,pH,5.60
PartialTech Research Farm,2020-04-09T10:11:31.907Z,rainFall,1.3
PartialTech Research Farm,2020-04-09T05:19:17.382Z,temperature,8.0
PartialTech Research Farm,2020-04-09T16:44:13.177Z,temperature,7.3
PartialTech Research Farm,2020-04-10T16:44:13.177Z,pH,5.32
PartialTech Research Farm,2020-04-10T16:44:13.177Z,rainFall,0
PartialTech Research Farm,2020-04-10T15:56:45.861Z,temperature,7.0
PartialTech Research Farm,2020-04-10T20:04:10.306Z,temperature,3.5
PartialTech Research Farm,2020-04-10T17:11:23.279Z,temperature,6.6
PartialTech Research Farm,2020-04-10T02:48:07.798Z,temperature,6.2
PartialTech Research Farm,2020-04-10T03:06:39.522Z,temperature,7.0
PartialTech Research Farm,2020-04-11T03:06:39.522Z,pH,5.43
PartialTech Research Farm,2020-04-11T03:06:39.522Z,rainFall,0
PartialTech Research Farm,2020-04-11T19:04:18.367Z,temperature,13.8
PartialTech Research Farm,2020-04-11T03:00:09.862Z,temperature,17.0
PartialTech Research Farm,2020-04-11T01:44:32.790Z,temperature,14.8
PartialTech Research Farm,2020-04-11T08:35:20.417Z,temperature,18.0
PartialTech Research Farm,2020-04-11T17:05:18.807Z,temperature,14.7
PartialTech Research Farm,2020-04-11T10:16:26.135Z,temperature,18.3
PartialTech Research Farm,2020-04-11T07:45:40.015Z,temperature,17.9
PartialTech Research Farm,2020-04-11T06:02:07.025Z,temperature,17.6
PartialTech Research Farm,2020-04-12T06:02:07.025Z,pH,6.30
PartialTech Research Farm,2020-04-12T06:02:07.025Z,rainFall,1.1
PartialTech Research Farm,2020-04-12T10:19:48.273Z,temperature,15.9
PartialTech Research Farm,2020-04-12T18:02:38.338Z,temperature,13.2
PartialTech Research Farm,2020-04-12T09:45:04.957Z,temperature,16.5
PartialTech Research Farm,2020-04-12T13:38:26.908Z,temperature,17.1
PartialTech Research Farm,2020-04-13T13:38:26.908Z,pH,6.18
PartialTech Research Farm,2020-04-13T13:38:26.908Z,rainFall,0.6
PartialTech Research Farm,2020-04-13T09:15:58.795Z,temperature,11.8
PartialTech Research Farm,2020-04-13T16:36:47.826Z,temperature,9.2
PartialTech Research Farm,2020-04-13T16:41:03.626Z,temperature,10.2
PartialTech Research Farm,2020-04-13T03:53:02.470Z,temperature,10.5
PartialTech Research Farm,2020-04-13T15:14:00.971Z,temperature,10.8
PartialTech Research Farm,2020-04-13T09:19:02.872Z,temperature,11.0
PartialTech Research Farm,2020-04-12T21:46:07.324Z,temperature,7.0
PartialTech Research Farm,2020-04-13T21:46:07.324Z,pH,6.39
PartialTech Research Farm,2020-04-13T21:46:07.324Z,rainFall,1.0
PartialTech Research Farm,2020-04-14T01:39:04.645Z,temperature,7.2
PartialTech Research Farm,2020-04-15T01:39:04.645Z,pH,6.34
PartialTech Research Farm,2020-04-15T01:39:04.645Z,rainFall,72.2
PartialTech Research Farm,2020-04-15T20:55:30.368Z,temperature,12.0
PartialTech Research Farm,2020-04-14T22:28:12.167Z,temperature,12.5
PartialTech Research Farm,2020-04-15T09:01:54.702Z,temperature,16.8
PartialTech Research Farm,2020-04-15T04:01:20.894Z,temperature,16.1
PartialTech Research Farm,2020-04-16T04:01:20.894Z,pH,5.98
PartialTech Research Farm,2020-04-16T04:01:20.894Z,rainFall,1.1
PartialTech Research Farm,2020-04-16T03:57:10.336Z,temperature,13.6
PartialTech Research Farm,2020-04-15T22:29:25.080Z,temperature,11.1
PartialTech Research Farm,2020-04-16T08:51:49.399Z,temperature,15.4
PartialTech Research Farm,2020-04-16T19:25:48.572Z,temperature,11.6
PartialTech Research Farm,2020-04-16T09:08:09.837Z,temperature,15.7
PartialTech Research Farm,2020-04-16T04:31:44.837Z,temperature,15.2
PartialTech Research Farm,2020-04-16T17:58:06.593Z,temperature,14.3
PartialTech Research Farm,2020-04-17T17:58:06.593Z,pH,5.30
PartialTech Research Farm,2020-04-17T17:58:06.593Z,rainFall,1.0
PartialTech Research Farm,2020-04-17T06:22:23.381Z,temperature,19.4
PartialTech Research Farm,2020-04-17T10:28:45.976Z,temperature,20.7
PartialTech Research Farm,2020-04-18T10:28:45.976Z,pH,6.31
PartialTech Research Farm,2020-04-18T10:28:45.976Z,rainFall,0
PartialTech Research Farm,2020-04-18T18:39:42.367Z,temperature,12.3
PartialTech Research Farm,2020-04-17T23:50:21.221Z,temperature,11.8
PartialTech Research Farm,2020-04-18T17:36:57.908Z,temperature,13.9
PartialTech Research Farm,2020-04-18T11:40:44.354Z,temperature,15.1
PartialTech Research Farm,2020-04-18T07:19:55.974Z,temperature,13.9
PartialTech Research Farm,2020-04-18T02:31:16.489Z,temperature,13.3
PartialTech Research Farm,2020-04-19T02:31:16.489Z,pH,5.42
PartialTech Research Farm,2020-04-19T02:31:16.489Z,rainFall,0
PartialTech Research Farm,2020-04-19T16:13:55.956Z,temperature,16.6
PartialTech Research Farm,2020-04-19T13:02:02.992Z,temperature,17.5
PartialTech Research Farm,2020-04-19T08:49:23.948Z,temperature,19.5
PartialTech Research Farm,2020-04-19T02:12:13.483Z,temperature,15.9
PartialTech Research Farm,2020-04-18T21:00:05.119Z,temperature,13.3
PartialTech Research Farm,2020-04-19T02:56:22.962Z,temperature,16.6
PartialTech Research Farm,2020-04-20T02:56:22.962Z,pH,6.06
PartialTech Research Farm,2020-04-20T02:56:22.962Z,rainFall,0
PartialTech Research Farm,2020-04-20T06:19:41.754Z,temperature,10.3
PartialTech Research Farm,2020-04-20T12:59:28.281Z,temperature,9.8
PartialTech Research Farm,2020-04-20T06:41:57.600Z,temperature,8.8
PartialTech Research Farm,2020-04-20T00:50:12.824Z,temperature,6.1
PartialTech Research Farm,2020-04-21T00:50:12.824Z,pH,5.34
PartialTech Research Farm,2020-04-21T00:50:12.824Z,rainFall,0
PartialTech Research Farm,2020-04-21T18:46:40.457Z,temperature,14.8
PartialTech Research Farm,2020-04-21T05:24:53.724Z,temperature,18.3
PartialTech Research Farm,2020-04-21T08:03:16.632Z,temperature,18.3
PartialTech Research Farm,2020-04-21T01:39:26.755Z,temperature,14.8
PartialTech Research Farm,2020-04-21T05:34:51.487Z,temperature,17.9
PartialTech Research Farm,2020-04-21T12:56:11.064Z,temperature,17.6
PartialTech Research Farm,2020-04-21T17:55:35.138Z,temperature,15.7
PartialTech Research Farm,2020-04-21T13:53:57.071Z,temperature,17.5
PartialTech Research Farm,2020-04-21T13:21:16.843Z,temperature,17.1
PartialTech Research Farm,2020-04-20T21:33:49.737Z,temperature,14.1
PartialTech Research Farm,2020-04-21T21:33:49.737Z,pH,6.48
PartialTech Research Farm,2020-04-21T21:33:49.737Z,rainFall,0
PartialTech Research Farm,2020-04-22T14:32:08.221Z,temperature,16.6
PartialTech Research Farm,2020-04-21T22:02:32.163Z,temperature,13.9
PartialTech Research Farm,2020-04-22T17:06:25.252Z,temperature,14.6
PartialTech Research Farm,2020-04-22T14:02:16.173Z,temperature,16.4
PartialTech Research Farm,2020-04-22T19:09:05.377Z,temperature,14.6
PartialTech Research Farm,2020-04-21T22:59:13.756Z,temperature,13.7
PartialTech Research Farm,2020-04-22T14:24:55.763Z,temperature,16.1
PartialTech Research Farm,2020-04-21T21:38:51.720Z,temperature,12.5
PartialTech Research Farm,2020-04-22T20:07:16.027Z,temperature,13.7
PartialTech Research Farm,2020-04-22T08:20:36.360Z,temperature,17.4
PartialTech Research Farm,2020-04-23T08:20:36.360Z,pH,6.16
PartialTech Research Farm,2020-04-23T08:20:36.360Z,rainFall,1.3
PartialTech Research Farm,2020-04-22T22:48:26.764Z,temperature,15.8
PartialTech Research Farm,2020-04-23T22:48:26.764Z,pH,5.90
PartialTech Research Farm,2020-04-23T22:48:26.764Z,rainFall,0.8
PartialTech Research Farm,2020-04-24T13:20:31.025Z,temperature,18.1
PartialTech Research Farm,2020-04-25T13:20:31.025Z,pH,5.81
PartialTech Research Farm,2020-04-25T13:20:31.025Z,rainFall,1.1
PartialTech Research Farm,2020-04-25T15:42:58.491Z,temperature,11.0
PartialTech Research Farm,2020-04-25T05:30:23.153Z,temperature,12.7
PartialTech Research Farm,2020-04-25T10:01:29.162Z,temperature,13.2
PartialTech Research Farm,2020-04-25T18:56:18.301Z,temperature,10.7
PartialTech Research Farm,2020-04-25T19:39:39.135Z,temperature,8.8
PartialTech Research Farm,2020-04-25T02:55:44.345Z,temperature,11.4
PartialTech Research Farm,2020-04-25T13:10:56.537Z,temperature,11.3
PartialTech Research Farm,2020-04-26T13:10:56.537Z,pH,6.48
PartialTech Research Farm,2020-04-26T13:10:56.537Z,rainFall,0
PartialTech Research Farm,2020-04-26T19:43:36.251Z,temperature,12.4
PartialTech Research Farm,2020-04-26T01:21:28.568Z,temperature,12.4
PartialTech Research Farm,2020-04-26T17:55:56.324Z,temperature,14.4
PartialTech Research Farm,2020-04-26T11:23:46.673Z,temperature,16.0
PartialTech Research Farm,2020-04-26T15:10:38.422Z,temperature,15.5
PartialTech Research Farm,2020-04-26T00:41:59.748Z,temperature,12.2
PartialTech Research Farm,2020-04-26T04:25:10.892Z,temperature,15.4
PartialTech Research Farm,2020-04-26T14:49:28.724Z,temperature,14.7
PartialTech Research Farm,2020-04-25T22:50:11.792Z,temperature,12.1
PartialTech Research Farm,2020-04-26T22:50:11.792Z,pH,6.23
PartialTech Research Farm,2020-04-26T22:50:11.792Z,rainFall,1.0
PartialTech Research Farm,2020-04-27T11:45:32.829Z,temperature,19.0
PartialTech Research Farm,2020-04-26T22:48:50.020Z,temperature,15.9
PartialTech Research Farm,2020-04-27T22:48:50.020Z,pH,5.32
PartialTech Research Farm,2020-04-27T22:48:50.020Z,rainFall,1.4
PartialTech Research Farm,2020-04-28T06:40:06.480Z,temperature,10.6
PartialTech Research Farm,2020-04-28T02:04:43.062Z,temperature,9.2
PartialTech Research Farm,2020-04-29T02:04:43.062Z,pH,6.28
PartialTech Research Farm,2020-04-29T02:04:43.062Z,rainFall,1.1
PartialTech Research Farm,2020-04-29T12:46:16.686Z,temperature,13.2
PartialTech Research Farm,2020-04-29T20:13:31.552Z,temperature,9.1
PartialTech Research Farm,2020-04-29T02:43:35.268Z,temperature,11.8
PartialTech Research Farm,2020-04-29T18:43:44.918Z,temperature,11.4
PartialTech Research Farm,2020-04-29T16:26:13.379Z,temperature,11.5
PartialTech Research Farm,2020-04-29T19:55:27.825Z,temperature,10.3
PartialTech Research Farm,2020-04-29T20:15:31.341Z,temperature,10.0
PartialTech Research Farm,2020-04-30T20:15:31.341Z,pH,6.19
PartialTech Research Farm,2020-04-30T20:15:31.341Z,rainFall,0
PartialTech Research Farm,2020-04-30T19:51:49.076Z,temperature,13.6
PartialTech Research Farm,2020-04-30T05:23:18.373Z,temperature,16.1
PartialTech Research Farm,2020-05-01T05:23:18.373Z,pH,5.52
PartialTech Research Farm,2020-05-01T05:23:18.373Z,rainFall,0
PartialTech Research Farm,2020-04-30T21:46:24.185Z,temperature,7.3
PartialTech Research Farm,2020-05-01T21:46:24.185Z,pH,5.11
PartialTech Research Farm,2020-05-01T21:46:24.185Z,rainFall,2.4
PartialTech Research Farm,2020-05-02T05:14:16.342Z,temperature,16.5
PartialTech Research Farm,2020-05-02T00:07:45.498Z,temperature,13.5
PartialTech Research Farm,2020-05-02T14:11:13.775Z,temperature,15.6
PartialTech Research Farm,2020-05-02T18:54:37.280Z,temperature,13.5
PartialTech Research Farm,2020-05-02T16:01:59.947Z,temperature,14.4
PartialTech Research Farm,2020-05-02T05:31:58.360Z,temperature,16.3
PartialTech Research Farm,2020-05-03T05:31:58.360Z,pH,5.82
PartialTech Research Farm,2020-05-03T05:31:58.360Z,rainFall,2.0
PartialTech Research Farm,2020-05-03T01:59:39.551Z,temperature,15.5
PartialTech Research Farm,2020-05-04T01:59:39.551Z,pH,5.57
PartialTech Research Farm,2020-05-04T01:59:39.551Z,rainFall,0
PartialTech Research Farm,2020-05-03T22:11:20.217Z,temperature,9.5
PartialTech Research Farm,2020-05-03T22:53:00.436Z,temperature,9.5
PartialTech Research Farm,2020-05-04T22:53:00.436Z,pH,5.84
PartialTech Research Farm,2020-05-04T22:53:00.436Z,rainFall,3.2
PartialTech Research Farm,2020-05-05T00:46:08.323Z,temperature,11.8
PartialTech Research Farm,2020-05-05T16:42:30.137Z,temperature,13.7
PartialTech Research Farm,2020-05-05T09:49:11.752Z,temperature,14.9
PartialTech Research Farm,2020-05-05T12:55:23.164Z,temperature,14.5
PartialTech Research Farm,2020-05-05T16:48:41.044Z,temperature,12.8
PartialTech Research Farm,2020-05-05T11:42:46.434Z,temperature,14.0
PartialTech Research Farm,2020-05-06T11:42:46.434Z,pH,6.41
PartialTech Research Farm,2020-05-06T11:42:46.434Z,rainFall,0
PartialTech Research Farm,2020-05-06T07:20:33.327Z,temperature,24.4
PartialTech Research Farm,2020-05-07T07:20:33.327Z,pH,5.75
PartialTech Research Farm,2020-05-07T07:20:33.327Z,rainFall,4.5
PartialTech Research Farm,2020-05-07T14:18:23.662Z,temperature,23.3
PartialTech Research Farm,2020-05-07T00:02:41.267Z,temperature,22.6
PartialTech Research Farm,2020-05-07T20:52:55.158Z,temperature,20.2
PartialTech Research Farm,2020-05-07T16:54:30.687Z,temperature,23.9
PartialTech Research Farm,2020-05-08T16:54:30.687Z,pH,6.26
PartialTech Research Farm,2020-05-08T16:54:30.687Z,rainFall,0
PartialTech Research Farm,2020-05-08T16:51:21.670Z,temperature,20.0
PartialTech Research Farm,2020-05-08T17:26:50.427Z,temperature,20.9
PartialTech Research Farm,2020-05-08T15:45:22.592Z,temperature,21.9
PartialTech Research Farm,2020-05-08T14:59:29.787Z,temperature,21.9
PartialTech Research Farm,2020-05-08T19:26:42.583Z,temperature,19.9
PartialTech Research Farm,2020-05-08T08:15:51.555Z,temperature,22.2
PartialTech Research Farm,2020-05-08T10:51:14.203Z,temperature,21.7
PartialTech Research Farm,2020-05-09T10:51:14.203Z,pH,5.19
PartialTech Research Farm,2020-05-09T10:51:14.203Z,rainFall,1.5
PartialTech Research Farm,2020-05-09T10:43:54.322Z,temperature,20.3
PartialTech Research Farm,2020-05-09T05:34:14.886Z,temperature,18.9
PartialTech Research Farm,2020-05-09T10:15:35.529Z,temperature,20.4
PartialTech Research Farm,2020-05-09T10:26:16.921Z,temperature,20.6
PartialTech Research Farm,2020-05-09T00:27:59.633Z,temperature,17.8
PartialTech Research Farm,2020-05-10T00:27:59.633Z,pH,5.17
PartialTech Research Farm,2020-05-10T00:27:59.633Z,rainFall,1.4
PartialTech Research Farm,2020-05-10T06:51:50.465Z,temperature,19.5
PartialTech Research Farm,2020-05-10T04:48:07.124Z,temperature,17.3
PartialTech Research Farm,2020-05-10T20:36:08.567Z,temperature,15.5
PartialTech Research Farm,2020-05-09T21:24:21.510Z,temperature,14.9
PartialTech Research Farm,2020-05-10T08:59:10.244Z,temperature,19.1
PartialTech Research Farm,2020-05-11T08:59:10.244Z,pH,6.36
PartialTech Research Farm,2020-05-11T08:59:10.244Z,rainFall,3.0
PartialTech Research Farm,2020-05-11T10:00:52.233Z,temperature,16.3
PartialTech Research Farm,2020-05-11T12:15:24.289Z,temperature,16.1
PartialTech Research Farm,2020-05-10T22:08:50.773Z,temperature,12.4
PartialTech Research Farm,2020-05-11T17:19:09.083Z,temperature,14.0
PartialTech Research Farm,2020-05-11T05:19:28.859Z,temperature,16.1
PartialTech Research Farm,2020-05-11T11:33:30.886Z,temperature,15.5
PartialTech Research Farm,2020-05-11T18:28:51.564Z,temperature,14.6
PartialTech Research Farm,2020-05-10T23:52:11.369Z,temperature,12.3
PartialTech Research Farm,2020-05-11T23:52:11.369Z,pH,6.40
PartialTech Research Farm,2020-05-11T23:52:11.369Z,rainFall,1.6
PartialTech Research Farm,2020-05-12T12:19:35.819Z,temperature,20.9
PartialTech Research Farm,2020-05-13T12:19:35.819Z,pH,5.65
PartialTech Research Farm,2020-05-13T12:19:35.819Z,rainFall,0
PartialTech Research Farm,2020-05-12T23:13:59.428Z,temperature,23.1
PartialTech Research Farm,2020-05-13T23:13:59.428Z,pH,6.33
PartialTech Research Farm,2020-05-13T23:13:59.428Z,rainFall,6.8
PartialTech Research Farm,2020-05-14T17:54:34.330Z,temperature,24.0
PartialTech Research Farm,2020-05-14T19:48:05.273Z,temperature,21.7
PartialTech Research Farm,2020-05-14T16:55:27.330Z,temperature,24.8
PartialTech Research Farm,2020-05-14T03:42:06.169Z,temperature,24.3
PartialTech Research Farm,2020-05-14T04:39:56.478Z,temperature,25.1
PartialTech Research Farm,2020-05-14T04:59:46.139Z,temperature,25.2
PartialTech Research Farm,2020-05-15T04:59:46.139Z,pH,6.35
PartialTech Research Farm,2020-05-15T04:59:46.139Z,rainFall,0
PartialTech Research Farm,2020-05-14T23:49:59.384Z,temperature,10.2
PartialTech Research Farm,2020-05-15T03:16:56.109Z,temperature,11.7
PartialTech Research Farm,2020-05-14T23:41:21.532Z,temperature,9.6
