location,datetime,sensorType,value
Organic Ossi's Impact That Lasts plantase,2020-03-06T20:25:59.232Z,temperature,6.9
Organic Ossi's Impact That Lasts plantase,2020-03-06T07:45:52.511Z,temperature,8.7
Organic Ossi's Impact That Lasts plantase,2020-03-07T07:45:52.511Z,pH,6.86
Organic Ossi's Impact That Lasts plantase,2020-03-07T07:45:52.511Z,rainFall,3.5
Organic Ossi's Impact That Lasts plantase,2020-03-07T11:59:55.818Z,temperature,0.2
Organic Ossi's Impact That Lasts plantase,2020-03-07T03:25:31.232Z,temperature,-3.1
Organic Ossi's Impact That Lasts plantase,2020-03-07T21:07:41.885Z,temperature,-4.4
Organic Ossi's Impact That Lasts plantase,2020-03-07T20:20:46.041Z,temperature,-4.0
Organic Ossi's Impact That Lasts plantase,2020-03-07T16:40:17.611Z,temperature,-1.9
Organic Ossi's Impact That Lasts plantase,2020-03-07T11:59:56.969Z,temperature,-0.6
Organic Ossi's Impact That Lasts plantase,2020-03-07T09:30:30.401Z,temperature,0.1
Organic Ossi's Impact That Lasts plantase,2020-03-07T15:35:35.331Z,temperature,-0.6
Organic Ossi's Impact That Lasts plantase,2020-03-07T09:52:39.539Z,temperature,-0.1
Organic Ossi's Impact That Lasts plantase,2020-03-07T19:11:49.423Z,temperature,-3.5
Organic Ossi's Impact That Lasts plantase,2020-03-08T19:11:49.423Z,pH,6.77
Organic Ossi's Impact That Lasts plantase,2020-03-08T19:11:49.423Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-08T21:27:03.424Z,temperature,4.8
Organic Ossi's Impact That Lasts plantase,2020-03-08T19:31:02.520Z,temperature,6.4
Organic Ossi's Impact That Lasts plantase,2020-03-09T19:31:02.520Z,pH,6.35
Organic Ossi's Impact That Lasts plantase,2020-03-09T19:31:02.520Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-08T23:52:26.798Z,temperature,-8.6
Organic Ossi's Impact That Lasts plantase,2020-03-09T06:41:38.580Z,temperature,-3.6
Organic Ossi's Impact That Lasts plantase,2020-03-09T20:08:50.270Z,temperature,-7.4
Organic Ossi's Impact That Lasts plantase,2020-03-09T10:10:48.828Z,temperature,-3.6
Organic Ossi's Impact That Lasts plantase,2020-03-09T12:42:59.970Z,temperature,-3.4
Organic Ossi's Impact That Lasts plantase,2020-03-09T04:48:33.527Z,temperature,-5.2
Organic Ossi's Impact That Lasts plantase,2020-03-10T04:48:33.527Z,pH,6.97
Organic Ossi's Impact That Lasts plantase,2020-03-10T04:48:33.527Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-10T02:55:54.411Z,temperature,4.9
Organic Ossi's Impact That Lasts plantase,2020-03-10T10:55:28.110Z,temperature,6.4
Organic Ossi's Impact That Lasts plantase,2020-03-10T00:51:59.671Z,temperature,3.8
Organic Ossi's Impact That Lasts plantase,2020-03-10T13:03:24.938Z,temperature,7.9
Organic Ossi's Impact That Lasts plantase,2020-03-10T11:49:02.531Z,temperature,6.9
Organic Ossi's Impact That Lasts plantase,2020-03-10T13:24:17.428Z,temperature,7.6
Organic Ossi's Impact That Lasts plantase,2020-03-09T23:11:48.558Z,temperature,3.2
Organic Ossi's Impact That Lasts plantase,2020-03-10T03:03:09.885Z,temperature,4.4
Organic Ossi's Impact That Lasts plantase,2020-03-11T03:03:09.885Z,pH,7.01
Organic Ossi's Impact That Lasts plantase,2020-03-11T03:03:09.885Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-11T20:14:22.893Z,temperature,4.7
Organic Ossi's Impact That Lasts plantase,2020-03-11T17:16:36.278Z,temperature,4.8
Organic Ossi's Impact That Lasts plantase,2020-03-12T17:16:36.278Z,pH,6.92
Organic Ossi's Impact That Lasts plantase,2020-03-12T17:16:36.278Z,rainFall,3.0
Organic Ossi's Impact That Lasts plantase,2020-03-12T06:20:21.669Z,temperature,-3.0
Organic Ossi's Impact That Lasts plantase,2020-03-12T07:24:09.895Z,temperature,-3.0
Organic Ossi's Impact That Lasts plantase,2020-03-12T21:50:49.083Z,temperature,-5.0
Organic Ossi's Impact That Lasts plantase,2020-03-12T15:12:39.166Z,temperature,-1.9
Organic Ossi's Impact That Lasts plantase,2020-03-12T11:17:28.050Z,temperature,-1.7
Organic Ossi's Impact That Lasts plantase,2020-03-12T20:48:36.341Z,temperature,-5.9
Organic Ossi's Impact That Lasts plantase,2020-03-11T22:46:56.789Z,temperature,-7.2
Organic Ossi's Impact That Lasts plantase,2020-03-12T15:34:20.907Z,temperature,-2.2
Organic Ossi's Impact That Lasts plantase,2020-03-13T15:34:20.907Z,pH,6.37
Organic Ossi's Impact That Lasts plantase,2020-03-13T15:34:20.907Z,rainFall,2.5
Organic Ossi's Impact That Lasts plantase,2020-03-13T01:05:05.405Z,temperature,7.0
Organic Ossi's Impact That Lasts plantase,2020-03-13T09:28:33.027Z,temperature,9.6
Organic Ossi's Impact That Lasts plantase,2020-03-13T21:36:38.775Z,temperature,6.6
Organic Ossi's Impact That Lasts plantase,2020-03-14T21:36:38.775Z,pH,6.34
Organic Ossi's Impact That Lasts plantase,2020-03-14T21:36:38.775Z,rainFall,5.8
Organic Ossi's Impact That Lasts plantase,2020-03-14T12:48:10.443Z,temperature,8.4
Organic Ossi's Impact That Lasts plantase,2020-03-14T00:25:39.641Z,temperature,4.7
Organic Ossi's Impact That Lasts plantase,2020-03-14T15:38:04.071Z,temperature,6.7
Organic Ossi's Impact That Lasts plantase,2020-03-14T01:59:01.768Z,temperature,4.7
Organic Ossi's Impact That Lasts plantase,2020-03-15T01:59:01.768Z,pH,6.54
Organic Ossi's Impact That Lasts plantase,2020-03-15T01:59:01.768Z,rainFall,2.7
Organic Ossi's Impact That Lasts plantase,2020-03-15T06:54:32.566Z,temperature,1.8
Organic Ossi's Impact That Lasts plantase,2020-03-15T05:37:50.328Z,temperature,1.6
Organic Ossi's Impact That Lasts plantase,2020-03-15T00:31:04.597Z,temperature,-1.7
Organic Ossi's Impact That Lasts plantase,2020-03-15T11:47:15.699Z,temperature,2.4
Organic Ossi's Impact That Lasts plantase,2020-03-15T00:42:15.932Z,temperature,-2.1
Organic Ossi's Impact That Lasts plantase,2020-03-15T00:54:07.480Z,temperature,-0.9
Organic Ossi's Impact That Lasts plantase,2020-03-15T09:35:08.013Z,temperature,2.4
Organic Ossi's Impact That Lasts plantase,2020-03-15T07:16:15.841Z,temperature,2.7
Organic Ossi's Impact That Lasts plantase,2020-03-15T12:43:59.065Z,temperature,2.8
Organic Ossi's Impact That Lasts plantase,2020-03-16T12:43:59.065Z,pH,7.09
Organic Ossi's Impact That Lasts plantase,2020-03-16T12:43:59.065Z,rainFall,9.2
Organic Ossi's Impact That Lasts plantase,2020-03-16T06:08:11.535Z,temperature,6.8
Organic Ossi's Impact That Lasts plantase,2020-03-16T09:07:56.592Z,temperature,8.1
Organic Ossi's Impact That Lasts plantase,2020-03-17T09:07:56.592Z,pH,6.46
Organic Ossi's Impact That Lasts plantase,2020-03-17T09:07:56.592Z,rainFall,5.2
Organic Ossi's Impact That Lasts plantase,2020-03-17T15:42:39.922Z,temperature,10.4
Organic Ossi's Impact That Lasts plantase,2020-03-17T13:52:58.715Z,temperature,10.9
Organic Ossi's Impact That Lasts plantase,2020-03-17T15:40:55.828Z,temperature,9.2
Organic Ossi's Impact That Lasts plantase,2020-03-17T19:58:01.648Z,temperature,7.2
Organic Ossi's Impact That Lasts plantase,2020-03-17T21:43:18.691Z,temperature,7.4
Organic Ossi's Impact That Lasts plantase,2020-03-17T01:20:58.330Z,temperature,8.0
Organic Ossi's Impact That Lasts plantase,2020-03-17T10:53:12.055Z,temperature,9.9
Organic Ossi's Impact That Lasts plantase,2020-03-17T12:48:21.831Z,temperature,11.0
Organic Ossi's Impact That Lasts plantase,2020-03-17T11:13:44.958Z,temperature,11.4
Organic Ossi's Impact That Lasts plantase,2020-03-18T11:13:44.958Z,pH,6.89
Organic Ossi's Impact That Lasts plantase,2020-03-18T11:13:44.958Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-18T13:12:36.778Z,temperature,5.6
Organic Ossi's Impact That Lasts plantase,2020-03-18T16:16:18.740Z,temperature,4.4
Organic Ossi's Impact That Lasts plantase,2020-03-19T16:16:18.740Z,pH,6.72
Organic Ossi's Impact That Lasts plantase,2020-03-19T16:16:18.740Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-19T04:20:16.176Z,temperature,-2.0
Organic Ossi's Impact That Lasts plantase,2020-03-19T07:09:01.687Z,temperature,-0.3
Organic Ossi's Impact That Lasts plantase,2020-03-19T19:58:08.657Z,temperature,-3.3
Organic Ossi's Impact That Lasts plantase,2020-03-19T08:25:30.662Z,temperature,-0.8
Organic Ossi's Impact That Lasts plantase,2020-03-19T09:56:27.043Z,temperature,0.3
Organic Ossi's Impact That Lasts plantase,2020-03-20T09:56:27.043Z,pH,6.38
Organic Ossi's Impact That Lasts plantase,2020-03-20T09:56:27.043Z,rainFall,3.3
Organic Ossi's Impact That Lasts plantase,2020-03-20T13:56:07.900Z,temperature,-0.1
Organic Ossi's Impact That Lasts plantase,2020-03-20T16:04:56.885Z,temperature,-1.6
Organic Ossi's Impact That Lasts plantase,2020-03-19T23:16:47.668Z,temperature,-3.8
Organic Ossi's Impact That Lasts plantase,2020-03-20T00:13:59.913Z,temperature,-3.6
Organic Ossi's Impact That Lasts plantase,2020-03-21T00:13:59.913Z,pH,6.91
Organic Ossi's Impact That Lasts plantase,2020-03-21T00:13:59.913Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-21T06:07:03.445Z,temperature,-0.8
Organic Ossi's Impact That Lasts plantase,2020-03-21T09:34:57.584Z,temperature,-1.4
Organic Ossi's Impact That Lasts plantase,2020-03-21T05:58:22.465Z,temperature,-2.6
Organic Ossi's Impact That Lasts plantase,2020-03-21T18:06:57.017Z,temperature,-1.9
Organic Ossi's Impact That Lasts plantase,2020-03-21T03:51:27.306Z,temperature,-3.0
Organic Ossi's Impact That Lasts plantase,2020-03-21T19:25:52.846Z,temperature,-3.5
Organic Ossi's Impact That Lasts plantase,2020-03-21T19:03:27.895Z,temperature,-4.1
Organic Ossi's Impact That Lasts plantase,2020-03-21T19:14:31.660Z,temperature,-3.8
Organic Ossi's Impact That Lasts plantase,2020-03-21T20:43:31.862Z,temperature,-4.2
Organic Ossi's Impact That Lasts plantase,2020-03-22T20:43:31.862Z,pH,6.74
Organic Ossi's Impact That Lasts plantase,2020-03-22T20:43:31.862Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-22T21:07:31.232Z,temperature,0.9
Organic Ossi's Impact That Lasts plantase,2020-03-23T21:07:31.232Z,pH,6.73
Organic Ossi's Impact That Lasts plantase,2020-03-23T21:07:31.232Z,rainFall,6.4
Organic Ossi's Impact That Lasts plantase,2020-03-23T19:47:02.402Z,temperature,2.6
Organic Ossi's Impact That Lasts plantase,2020-03-23T03:29:18.680Z,temperature,2.2
Organic Ossi's Impact That Lasts plantase,2020-03-23T09:03:30.568Z,temperature,4.5
Organic Ossi's Impact That Lasts plantase,2020-03-23T05:19:58.037Z,temperature,3.0
Organic Ossi's Impact That Lasts plantase,2020-03-23T04:13:23.437Z,temperature,3.6
Organic Ossi's Impact That Lasts plantase,2020-03-23T02:16:18.610Z,temperature,2.8
Organic Ossi's Impact That Lasts plantase,2020-03-23T14:20:21.552Z,temperature,3.6
Organic Ossi's Impact That Lasts plantase,2020-03-23T11:04:57.761Z,temperature,5.0
Organic Ossi's Impact That Lasts plantase,2020-03-23T05:46:38.585Z,temperature,3.2
Organic Ossi's Impact That Lasts plantase,2020-03-23T20:16:32.654Z,temperature,2.3
Organic Ossi's Impact That Lasts plantase,2020-03-24T20:16:32.654Z,pH,6.95
Organic Ossi's Impact That Lasts plantase,2020-03-24T20:16:32.654Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-24T03:02:49.358Z,temperature,5.3
Organic Ossi's Impact That Lasts plantase,2020-03-24T17:54:33.866Z,temperature,4.4
Organic Ossi's Impact That Lasts plantase,2020-03-24T07:44:43.972Z,temperature,5.4
Organic Ossi's Impact That Lasts plantase,2020-03-24T12:12:11.907Z,temperature,6.3
Organic Ossi's Impact That Lasts plantase,2020-03-23T23:05:00.743Z,temperature,2.5
Organic Ossi's Impact That Lasts plantase,2020-03-24T23:05:00.743Z,pH,6.36
Organic Ossi's Impact That Lasts plantase,2020-03-24T23:05:00.743Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-25T04:16:14.815Z,temperature,7.7
Organic Ossi's Impact That Lasts plantase,2020-03-25T06:45:14.835Z,temperature,7.9
Organic Ossi's Impact That Lasts plantase,2020-03-25T14:19:41.315Z,temperature,9.0
Organic Ossi's Impact That Lasts plantase,2020-03-25T04:27:26.716Z,temperature,8.3
Organic Ossi's Impact That Lasts plantase,2020-03-24T22:59:26.240Z,temperature,4.3
Organic Ossi's Impact That Lasts plantase,2020-03-25T11:59:43.753Z,temperature,10.3
Organic Ossi's Impact That Lasts plantase,2020-03-25T21:37:05.452Z,temperature,6.3
Organic Ossi's Impact That Lasts plantase,2020-03-25T09:54:16.734Z,temperature,8.9
Organic Ossi's Impact That Lasts plantase,2020-03-26T09:54:16.734Z,pH,6.66
Organic Ossi's Impact That Lasts plantase,2020-03-26T09:54:16.734Z,rainFall,2.5
Organic Ossi's Impact That Lasts plantase,2020-03-26T13:24:33.465Z,temperature,7.6
Organic Ossi's Impact That Lasts plantase,2020-03-27T13:24:33.465Z,pH,6.46
Organic Ossi's Impact That Lasts plantase,2020-03-27T13:24:33.465Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-27T08:03:02.550Z,temperature,4.6
Organic Ossi's Impact That Lasts plantase,2020-03-26T23:35:07.184Z,temperature,1.1
Organic Ossi's Impact That Lasts plantase,2020-03-27T20:07:37.633Z,temperature,2.1
Organic Ossi's Impact That Lasts plantase,2020-03-27T01:23:46.416Z,temperature,2.3
Organic Ossi's Impact That Lasts plantase,2020-03-27T17:24:34.851Z,temperature,3.6
Organic Ossi's Impact That Lasts plantase,2020-03-27T13:11:39.052Z,temperature,4.1
Organic Ossi's Impact That Lasts plantase,2020-03-27T13:44:59.708Z,temperature,5.5
Organic Ossi's Impact That Lasts plantase,2020-03-28T13:44:59.708Z,pH,6.57
Organic Ossi's Impact That Lasts plantase,2020-03-28T13:44:59.708Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-28T15:53:05.281Z,temperature,14.8
Organic Ossi's Impact That Lasts plantase,2020-03-29T14:53:05.281Z,pH,6.72
Organic Ossi's Impact That Lasts plantase,2020-03-29T14:53:05.281Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-29T03:31:20.006Z,temperature,12.7
Organic Ossi's Impact That Lasts plantase,2020-03-29T02:13:18.593Z,temperature,11.5
Organic Ossi's Impact That Lasts plantase,2020-03-29T20:01:54.116Z,temperature,8.7
Organic Ossi's Impact That Lasts plantase,2020-03-30T20:01:54.116Z,pH,7.00
Organic Ossi's Impact That Lasts plantase,2020-03-30T20:01:54.116Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-03-29T23:48:21.692Z,temperature,0.5
Organic Ossi's Impact That Lasts plantase,2020-03-30T02:29:38.788Z,temperature,1.5
Organic Ossi's Impact That Lasts plantase,2020-03-30T13:50:33.788Z,temperature,3.5
Organic Ossi's Impact That Lasts plantase,2020-03-29T21:49:51.928Z,temperature,-2.1
Organic Ossi's Impact That Lasts plantase,2020-03-30T09:55:27.002Z,temperature,3.7
Organic Ossi's Impact That Lasts plantase,2020-03-30T14:49:53.773Z,temperature,2.0
Organic Ossi's Impact That Lasts plantase,2020-03-31T14:49:53.773Z,pH,6.99
Organic Ossi's Impact That Lasts plantase,2020-03-31T14:49:53.773Z,rainFall,5.6
Organic Ossi's Impact That Lasts plantase,2020-03-31T05:52:26.104Z,temperature,7.9
Organic Ossi's Impact That Lasts plantase,2020-03-31T08:41:46.379Z,temperature,8.9
Organic Ossi's Impact That Lasts plantase,2020-03-31T07:38:06.689Z,temperature,9.2
Organic Ossi's Impact That Lasts plantase,2020-03-31T13:58:39.176Z,temperature,9.9
Organic Ossi's Impact That Lasts plantase,2020-04-01T13:58:39.176Z,pH,6.29
Organic Ossi's Impact That Lasts plantase,2020-04-01T13:58:39.176Z,rainFall,5.5
Organic Ossi's Impact That Lasts plantase,2020-04-01T13:57:15.362Z,temperature,10.7
Organic Ossi's Impact That Lasts plantase,2020-04-02T13:57:15.362Z,pH,7.03
Organic Ossi's Impact That Lasts plantase,2020-04-02T13:57:15.362Z,rainFall,1.8
Organic Ossi's Impact That Lasts plantase,2020-04-02T10:12:11.453Z,temperature,12.3
Organic Ossi's Impact That Lasts plantase,2020-04-02T00:18:19.106Z,temperature,8.6
Organic Ossi's Impact That Lasts plantase,2020-04-02T02:53:16.823Z,temperature,9.8
Organic Ossi's Impact That Lasts plantase,2020-04-01T21:50:37.747Z,temperature,7.1
Organic Ossi's Impact That Lasts plantase,2020-04-02T10:45:58.779Z,temperature,12.3
Organic Ossi's Impact That Lasts plantase,2020-04-01T23:29:02.465Z,temperature,8.6
Organic Ossi's Impact That Lasts plantase,2020-04-02T07:58:41.727Z,temperature,12.3
Organic Ossi's Impact That Lasts plantase,2020-04-03T07:58:41.727Z,pH,6.50
Organic Ossi's Impact That Lasts plantase,2020-04-03T07:58:41.727Z,rainFall,166.9
Organic Ossi's Impact That Lasts plantase,2020-04-03T20:55:28.581Z,temperature,7.4
Organic Ossi's Impact That Lasts plantase,2020-04-04T20:55:28.581Z,pH,6.67
Organic Ossi's Impact That Lasts plantase,2020-04-04T20:55:28.581Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-04T14:00:40.007Z,temperature,5.5
Organic Ossi's Impact That Lasts plantase,2020-04-05T14:00:40.007Z,pH,6.64
Organic Ossi's Impact That Lasts plantase,2020-04-05T14:00:40.007Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-05T09:34:34.917Z,temperature,8.1
Organic Ossi's Impact That Lasts plantase,2020-04-05T01:59:10.686Z,temperature,4.6
Organic Ossi's Impact That Lasts plantase,2020-04-05T09:06:08.664Z,temperature,6.9
Organic Ossi's Impact That Lasts plantase,2020-04-05T12:51:28.972Z,temperature,7.9
Organic Ossi's Impact That Lasts plantase,2020-04-05T01:35:32.297Z,temperature,5.8
Organic Ossi's Impact That Lasts plantase,2020-04-06T01:35:32.297Z,pH,7.20
Organic Ossi's Impact That Lasts plantase,2020-04-06T01:35:32.297Z,rainFall,4.5
Organic Ossi's Impact That Lasts plantase,2020-04-06T19:52:29.927Z,temperature,13.6
Organic Ossi's Impact That Lasts plantase,2020-04-06T04:42:48.634Z,temperature,17.7
Organic Ossi's Impact That Lasts plantase,2020-04-06T07:53:46.509Z,temperature,17.6
Organic Ossi's Impact That Lasts plantase,2020-04-06T14:54:48.160Z,temperature,16.5
Organic Ossi's Impact That Lasts plantase,2020-04-07T14:54:48.160Z,pH,7.20
Organic Ossi's Impact That Lasts plantase,2020-04-07T14:54:48.160Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-07T00:35:46.222Z,temperature,-0.4
Organic Ossi's Impact That Lasts plantase,2020-04-07T08:47:53.050Z,temperature,2.9
Organic Ossi's Impact That Lasts plantase,2020-04-07T00:17:53.440Z,temperature,-0.5
Organic Ossi's Impact That Lasts plantase,2020-04-07T09:04:19.177Z,temperature,3.0
Organic Ossi's Impact That Lasts plantase,2020-04-07T18:37:21.390Z,temperature,-0.1
Organic Ossi's Impact That Lasts plantase,2020-04-07T00:58:12.111Z,temperature,0.0
Organic Ossi's Impact That Lasts plantase,2020-04-08T00:58:12.111Z,pH,7.12
Organic Ossi's Impact That Lasts plantase,2020-04-08T00:58:12.111Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-08T18:11:56.706Z,temperature,5.0
Organic Ossi's Impact That Lasts plantase,2020-04-07T22:07:13.096Z,temperature,3.4
Organic Ossi's Impact That Lasts plantase,2020-04-08T12:57:58.002Z,temperature,8.6
Organic Ossi's Impact That Lasts plantase,2020-04-08T17:26:45.758Z,temperature,6.5
Organic Ossi's Impact That Lasts plantase,2020-04-09T17:26:45.758Z,pH,6.61
Organic Ossi's Impact That Lasts plantase,2020-04-09T17:26:45.758Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-09T19:38:40.067Z,temperature,11.6
Organic Ossi's Impact That Lasts plantase,2020-04-09T01:26:23.791Z,temperature,12.6
Organic Ossi's Impact That Lasts plantase,2020-04-09T01:52:02.411Z,temperature,12.4
Organic Ossi's Impact That Lasts plantase,2020-04-08T23:15:42.807Z,temperature,12.3
Organic Ossi's Impact That Lasts plantase,2020-04-08T23:11:00.137Z,temperature,12.2
Organic Ossi's Impact That Lasts plantase,2020-04-09T10:03:42.125Z,temperature,15.6
Organic Ossi's Impact That Lasts plantase,2020-04-09T05:52:20.350Z,temperature,14.6
Organic Ossi's Impact That Lasts plantase,2020-04-09T02:14:55.655Z,temperature,14.3
Organic Ossi's Impact That Lasts plantase,2020-04-10T02:14:55.655Z,pH,6.77
Organic Ossi's Impact That Lasts plantase,2020-04-10T02:14:55.655Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-10T08:56:01.151Z,temperature,15.3
Organic Ossi's Impact That Lasts plantase,2020-04-10T15:56:27.941Z,temperature,14.7
Organic Ossi's Impact That Lasts plantase,2020-04-10T03:58:37.674Z,temperature,14.3
Organic Ossi's Impact That Lasts plantase,2020-04-10T04:40:51.512Z,temperature,15.6
Organic Ossi's Impact That Lasts plantase,2020-04-09T21:25:14.443Z,temperature,10.9
Organic Ossi's Impact That Lasts plantase,2020-04-10T14:37:10.032Z,temperature,14.7
Organic Ossi's Impact That Lasts plantase,2020-04-10T03:17:56.835Z,temperature,14.3
Organic Ossi's Impact That Lasts plantase,2020-04-10T11:12:01.927Z,temperature,17.1
Organic Ossi's Impact That Lasts plantase,2020-04-10T09:45:04.184Z,temperature,15.4
Organic Ossi's Impact That Lasts plantase,2020-04-10T07:27:05.326Z,temperature,16.0
Organic Ossi's Impact That Lasts plantase,2020-04-11T07:27:05.326Z,pH,6.36
Organic Ossi's Impact That Lasts plantase,2020-04-11T07:27:05.326Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-11T11:45:11.632Z,temperature,9.2
Organic Ossi's Impact That Lasts plantase,2020-04-11T02:18:43.166Z,temperature,7.5
Organic Ossi's Impact That Lasts plantase,2020-04-11T02:04:53.677Z,temperature,6.6
Organic Ossi's Impact That Lasts plantase,2020-04-11T17:50:53.880Z,temperature,6.1
Organic Ossi's Impact That Lasts plantase,2020-04-11T13:53:45.226Z,temperature,8.4
Organic Ossi's Impact That Lasts plantase,2020-04-11T18:00:58.941Z,temperature,6.0
Organic Ossi's Impact That Lasts plantase,2020-04-11T15:08:00.814Z,temperature,7.0
Organic Ossi's Impact That Lasts plantase,2020-04-12T15:08:00.814Z,pH,6.74
Organic Ossi's Impact That Lasts plantase,2020-04-12T15:08:00.814Z,rainFall,2.6
Organic Ossi's Impact That Lasts plantase,2020-04-12T03:40:27.641Z,temperature,7.3
Organic Ossi's Impact That Lasts plantase,2020-04-12T04:10:57.205Z,temperature,7.9
Organic Ossi's Impact That Lasts plantase,2020-04-12T03:16:34.134Z,temperature,7.3
Organic Ossi's Impact That Lasts plantase,2020-04-12T19:14:54.893Z,temperature,6.0
Organic Ossi's Impact That Lasts plantase,2020-04-12T14:30:50.351Z,temperature,9.1
Organic Ossi's Impact That Lasts plantase,2020-04-12T15:46:02.619Z,temperature,7.7
Organic Ossi's Impact That Lasts plantase,2020-04-13T15:46:02.619Z,pH,6.84
Organic Ossi's Impact That Lasts plantase,2020-04-13T15:46:02.619Z,rainFall,3.4
Organic Ossi's Impact That Lasts plantase,2020-04-13T02:21:12.622Z,temperature,5.8
Organic Ossi's Impact That Lasts plantase,2020-04-13T13:00:08.006Z,temperature,7.1
Organic Ossi's Impact That Lasts plantase,2020-04-14T13:00:08.006Z,pH,6.42
Organic Ossi's Impact That Lasts plantase,2020-04-14T13:00:08.006Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-14T20:37:12.749Z,temperature,1.8
Organic Ossi's Impact That Lasts plantase,2020-04-14T15:45:35.098Z,temperature,3.9
Organic Ossi's Impact That Lasts plantase,2020-04-14T02:57:10.442Z,temperature,4.4
Organic Ossi's Impact That Lasts plantase,2020-04-14T10:41:50.678Z,temperature,6.4
Organic Ossi's Impact That Lasts plantase,2020-04-13T23:43:34.274Z,temperature,2.7
Organic Ossi's Impact That Lasts plantase,2020-04-14T05:51:25.123Z,temperature,5.4
Organic Ossi's Impact That Lasts plantase,2020-04-14T13:18:34.905Z,temperature,6.1
Organic Ossi's Impact That Lasts plantase,2020-04-14T11:00:01.837Z,temperature,6.2
Organic Ossi's Impact That Lasts plantase,2020-04-15T11:00:01.837Z,pH,7.05
Organic Ossi's Impact That Lasts plantase,2020-04-15T11:00:01.837Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-15T18:22:39.448Z,temperature,16.1
Organic Ossi's Impact That Lasts plantase,2020-04-15T09:25:32.278Z,temperature,17.5
Organic Ossi's Impact That Lasts plantase,2020-04-14T22:38:10.025Z,temperature,14.0
Organic Ossi's Impact That Lasts plantase,2020-04-15T19:18:48.376Z,temperature,14.2
Organic Ossi's Impact That Lasts plantase,2020-04-15T19:03:20.363Z,temperature,13.9
Organic Ossi's Impact That Lasts plantase,2020-04-15T02:48:47.506Z,temperature,16.3
Organic Ossi's Impact That Lasts plantase,2020-04-14T21:01:33.012Z,temperature,12.2
Organic Ossi's Impact That Lasts plantase,2020-04-15T08:08:57.594Z,temperature,18.0
Organic Ossi's Impact That Lasts plantase,2020-04-15T15:12:29.494Z,temperature,16.8
Organic Ossi's Impact That Lasts plantase,2020-04-16T15:12:29.494Z,pH,6.84
Organic Ossi's Impact That Lasts plantase,2020-04-16T15:12:29.494Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-16T19:37:07.005Z,temperature,3.0
Organic Ossi's Impact That Lasts plantase,2020-04-17T19:37:07.005Z,pH,7.05
Organic Ossi's Impact That Lasts plantase,2020-04-17T19:37:07.005Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-17T10:38:50.817Z,temperature,15.3
Organic Ossi's Impact That Lasts plantase,2020-04-17T18:04:57.998Z,temperature,12.3
Organic Ossi's Impact That Lasts plantase,2020-04-17T17:15:21.856Z,temperature,12.2
Organic Ossi's Impact That Lasts plantase,2020-04-17T09:26:31.857Z,temperature,15.6
Organic Ossi's Impact That Lasts plantase,2020-04-17T18:31:42.122Z,temperature,12.0
Organic Ossi's Impact That Lasts plantase,2020-04-17T01:46:35.590Z,temperature,12.1
Organic Ossi's Impact That Lasts plantase,2020-04-18T01:46:35.590Z,pH,7.10
Organic Ossi's Impact That Lasts plantase,2020-04-18T01:46:35.590Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2020-04-18T15:36:33.023Z,temperature,9.5
Organic Ossi's Impact That Lasts plantase,2020-04-18T03:58:05.169Z,temperature,9.7
Organic Ossi's Impact That Lasts plantase,2020-04-18T13:17:55.486Z,temperature,11.4
Organic Ossi's Impact That Lasts plantase,2020-04-17T22:34:43.820Z,temperature,6.3
Organic Ossi's Impact That Lasts plantase,2020-04-18T19:47:15.932Z,temperature,7.7
Organic Ossi's Impact That Lasts plantase,2020-04-18T07:16:28.698Z,temperature,10.8
Organic Ossi's Impact That Lasts plantase,2020-04-18T20:27:33.457Z,temperature,6.7
