location,datetime,sensorType,value
Friman Metsola collective,2020-04-20T04:58:54.290Z,temperature,21.9
Friman Metsola collective,2020-04-20T12:19:47.927Z,temperature,23.7
Friman Metsola collective,2020-04-20T03:10:07.420Z,temperature,22.8
Friman Metsola collective,2020-04-20T16:14:07.209Z,temperature,21.8
Friman Metsola collective,2020-04-20T12:11:06.542Z,temperature,23.2
Friman Metsola collective,2020-04-20T00:14:17.657Z,temperature,20.4
Friman Metsola collective,2020-04-20T08:26:48.749Z,temperature,22.8
Friman Metsola collective,2020-04-20T09:04:31.848Z,temperature,23.0
Friman Metsola collective,2020-04-21T09:04:31.848Z,pH,6.13
Friman Metsola collective,2020-04-21T09:04:31.848Z,rainFall,0
Friman Metsola collective,2020-04-21T13:45:10.513Z,temperature,23.4
Friman Metsola collective,2020-04-20T21:58:51.188Z,temperature,19.7
Friman Metsola collective,2020-04-21T04:51:33.953Z,temperature,23.4
Friman Metsola collective,2020-04-21T06:02:32.108Z,temperature,22.6
Friman Metsola collective,2020-04-22T06:02:32.108Z,pH,5.96
Friman Metsola collective,2020-04-22T06:02:32.108Z,rainFall,0
Friman Metsola collective,2020-04-22T12:26:34.834Z,temperature,22.0
Friman Metsola collective,2020-04-23T12:26:34.834Z,pH,6.41
Friman Metsola collective,2020-04-23T12:26:34.834Z,rainFall,0
Friman Metsola collective,2020-04-23T10:06:08.435Z,temperature,22.6
Friman Metsola collective,2020-04-23T01:38:30.916Z,temperature,20.2
Friman Metsola collective,2020-04-23T05:39:24.272Z,temperature,21.6
Friman Metsola collective,2020-04-23T09:50:05.329Z,temperature,21.7
Friman Metsola collective,2020-04-23T07:01:26.310Z,temperature,22.2
Friman Metsola collective,2020-04-24T07:01:26.310Z,pH,6.18
Friman Metsola collective,2020-04-24T07:01:26.310Z,rainFall,1.6
Friman Metsola collective,2020-04-24T01:22:55.775Z,temperature,26.9
Friman Metsola collective,2020-04-24T16:39:24.620Z,temperature,26.0
Friman Metsola collective,2020-04-24T13:13:13.624Z,temperature,28.1
Friman Metsola collective,2020-04-24T19:42:28.582Z,temperature,25.9
Friman Metsola collective,2020-04-23T21:52:43.095Z,temperature,23.8
Friman Metsola collective,2020-04-24T04:29:47.903Z,temperature,26.9
Friman Metsola collective,2020-04-25T04:29:47.903Z,pH,6.63
Friman Metsola collective,2020-04-25T04:29:47.903Z,rainFall,0
Friman Metsola collective,2020-04-25T08:07:45.302Z,temperature,28.8
Friman Metsola collective,2020-04-25T13:54:25.030Z,temperature,28.8
Friman Metsola collective,2020-04-25T08:58:22.854Z,temperature,28.7
Friman Metsola collective,2020-04-25T05:41:21.533Z,temperature,27.4
Friman Metsola collective,2020-04-25T20:16:40.559Z,temperature,24.4
Friman Metsola collective,2020-04-25T03:33:37.419Z,temperature,26.7
Friman Metsola collective,2020-04-25T14:14:23.035Z,temperature,27.8
Friman Metsola collective,2020-04-25T03:51:19.990Z,temperature,27.6
Friman Metsola collective,2020-04-26T03:51:19.990Z,pH,6.65
Friman Metsola collective,2020-04-26T03:51:19.990Z,rainFall,1.9
Friman Metsola collective,2020-04-26T15:49:30.387Z,temperature,18.0
Friman Metsola collective,2020-04-26T18:20:04.043Z,temperature,16.0
Friman Metsola collective,2020-04-26T18:54:33.606Z,temperature,15.0
Friman Metsola collective,2020-04-26T10:56:39.813Z,temperature,18.5
Friman Metsola collective,2020-04-26T08:59:11.594Z,temperature,18.9
Friman Metsola collective,2020-04-26T15:00:11.116Z,temperature,17.7
Friman Metsola collective,2020-04-26T20:10:02.440Z,temperature,14.9
Friman Metsola collective,2020-04-26T14:39:02.699Z,temperature,18.0
Friman Metsola collective,2020-04-26T10:55:37.974Z,temperature,18.4
Friman Metsola collective,2020-04-27T10:55:37.974Z,pH,6.22
Friman Metsola collective,2020-04-27T10:55:37.974Z,rainFall,0
Friman Metsola collective,2020-04-27T12:12:25.232Z,temperature,29.3
Friman Metsola collective,2020-04-27T18:33:51.665Z,temperature,25.7
Friman Metsola collective,2020-04-26T21:02:58.398Z,temperature,22.8
Friman Metsola collective,2020-04-27T02:56:02.269Z,temperature,26.4
Friman Metsola collective,2020-04-27T02:20:29.779Z,temperature,26.8
Friman Metsola collective,2020-04-27T18:25:19.741Z,temperature,25.2
Friman Metsola collective,2020-04-28T18:25:19.741Z,pH,5.72
Friman Metsola collective,2020-04-28T18:25:19.741Z,rainFall,0
Friman Metsola collective,2020-04-28T12:24:38.019Z,temperature,29.7
Friman Metsola collective,2020-04-27T23:05:31.926Z,temperature,26.2
Friman Metsola collective,2020-04-28T07:50:35.502Z,temperature,29.8
Friman Metsola collective,2020-04-28T17:50:40.859Z,temperature,27.8
Friman Metsola collective,2020-04-27T21:07:54.701Z,temperature,25.0
Friman Metsola collective,2020-04-28T00:37:58.752Z,temperature,25.6
Friman Metsola collective,2020-04-28T12:46:30.099Z,temperature,28.6
Friman Metsola collective,2020-04-29T12:46:30.099Z,pH,5.98
Friman Metsola collective,2020-04-29T12:46:30.099Z,rainFall,0
Friman Metsola collective,2020-04-29T02:32:09.013Z,temperature,28.7
Friman Metsola collective,2020-04-30T02:32:09.013Z,pH,6.07
Friman Metsola collective,2020-04-30T02:32:09.013Z,rainFall,0
Friman Metsola collective,2020-04-30T20:11:06.134Z,temperature,17.0
Friman Metsola collective,2020-04-30T18:09:21.182Z,temperature,18.4
Friman Metsola collective,2020-04-30T14:24:38.206Z,temperature,19.4
Friman Metsola collective,2020-04-29T21:27:58.993Z,temperature,15.1
Friman Metsola collective,2020-04-30T00:42:07.517Z,temperature,18.5
Friman Metsola collective,2020-04-30T14:04:07.679Z,temperature,19.2
Friman Metsola collective,2020-05-01T14:04:07.679Z,pH,5.78
Friman Metsola collective,2020-05-01T14:04:07.679Z,rainFall,0
Friman Metsola collective,2020-05-01T08:05:00.793Z,temperature,30.3
Friman Metsola collective,2020-04-30T22:38:30.530Z,temperature,26.6
Friman Metsola collective,2020-05-01T22:38:30.530Z,pH,6.51
Friman Metsola collective,2020-05-01T22:38:30.530Z,rainFall,0
Friman Metsola collective,2020-05-02T11:32:58.013Z,temperature,18.7
Friman Metsola collective,2020-05-02T18:25:56.739Z,temperature,15.2
Friman Metsola collective,2020-05-02T19:11:00.119Z,temperature,15.2
Friman Metsola collective,2020-05-02T03:47:25.102Z,temperature,17.8
Friman Metsola collective,2020-05-02T19:57:01.058Z,temperature,14.6
Friman Metsola collective,2020-05-02T05:25:18.726Z,temperature,18.3
Friman Metsola collective,2020-05-02T14:13:53.403Z,temperature,17.1
Friman Metsola collective,2020-05-02T17:23:34.383Z,temperature,17.0
Friman Metsola collective,2020-05-01T23:18:05.090Z,temperature,14.3
Friman Metsola collective,2020-05-02T23:18:05.090Z,pH,6.26
Friman Metsola collective,2020-05-02T23:18:05.090Z,rainFall,3.6
Friman Metsola collective,2020-05-03T20:22:26.601Z,temperature,26.2
Friman Metsola collective,2020-05-03T11:11:08.830Z,temperature,28.6
Friman Metsola collective,2020-05-03T12:37:04.523Z,temperature,30.2
Friman Metsola collective,2020-05-03T12:46:30.012Z,temperature,29.4
Friman Metsola collective,2020-05-03T02:33:18.859Z,temperature,28.3
Friman Metsola collective,2020-05-03T17:06:31.224Z,temperature,27.7
Friman Metsola collective,2020-05-04T17:06:31.224Z,pH,6.07
Friman Metsola collective,2020-05-04T17:06:31.224Z,rainFall,0
Friman Metsola collective,2020-05-04T00:23:44.342Z,temperature,24.4
Friman Metsola collective,2020-05-04T13:02:48.945Z,temperature,26.8
Friman Metsola collective,2020-05-04T01:50:33.486Z,temperature,24.8
Friman Metsola collective,2020-05-04T00:02:41.867Z,temperature,25.0
Friman Metsola collective,2020-05-04T07:54:22.853Z,temperature,26.8
Friman Metsola collective,2020-05-04T15:06:31.868Z,temperature,26.2
Friman Metsola collective,2020-05-04T04:07:55.995Z,temperature,26.7
Friman Metsola collective,2020-05-05T04:07:55.995Z,pH,6.15
Friman Metsola collective,2020-05-05T04:07:55.995Z,rainFall,1.8
Friman Metsola collective,2020-05-05T10:56:29.923Z,temperature,20.4
Friman Metsola collective,2020-05-06T10:56:29.923Z,pH,5.76
Friman Metsola collective,2020-05-06T10:56:29.923Z,rainFall,0
Friman Metsola collective,2020-05-06T01:32:07.672Z,temperature,22.6
Friman Metsola collective,2020-05-06T10:51:08.578Z,temperature,25.1
Friman Metsola collective,2020-05-05T22:20:50.922Z,temperature,21.7
Friman Metsola collective,2020-05-06T05:56:56.349Z,temperature,24.0
Friman Metsola collective,2020-05-06T20:22:44.190Z,temperature,22.4
Friman Metsola collective,2020-05-07T20:22:44.190Z,pH,6.00
Friman Metsola collective,2020-05-07T20:22:44.190Z,rainFall,0
Friman Metsola collective,2020-05-07T09:17:12.061Z,temperature,19.9
Friman Metsola collective,2020-05-07T08:44:17.547Z,temperature,19.5
Friman Metsola collective,2020-05-07T04:44:28.043Z,temperature,18.4
Friman Metsola collective,2020-05-08T04:44:28.043Z,pH,5.73
Friman Metsola collective,2020-05-08T04:44:28.043Z,rainFall,0
Friman Metsola collective,2020-05-08T13:31:04.819Z,temperature,21.4
Friman Metsola collective,2020-05-08T07:33:18.383Z,temperature,21.6
Friman Metsola collective,2020-05-08T00:04:46.120Z,temperature,18.9
Friman Metsola collective,2020-05-09T00:04:46.120Z,pH,6.03
Friman Metsola collective,2020-05-09T00:04:46.120Z,rainFall,0
Friman Metsola collective,2020-05-09T00:54:53.851Z,temperature,20.7
Friman Metsola collective,2020-05-09T16:22:46.443Z,temperature,23.6
Friman Metsola collective,2020-05-08T22:36:19.299Z,temperature,20.1
Friman Metsola collective,2020-05-09T22:36:19.299Z,pH,6.59
Friman Metsola collective,2020-05-09T22:36:19.299Z,rainFall,0
Friman Metsola collective,2020-05-10T07:47:18.744Z,temperature,32.8
Friman Metsola collective,2020-05-11T07:47:18.744Z,pH,6.61
Friman Metsola collective,2020-05-11T07:47:18.744Z,rainFall,5.2
Friman Metsola collective,2020-05-11T20:42:23.651Z,temperature,25.8
Friman Metsola collective,2020-05-10T22:31:03.308Z,temperature,24.2
Friman Metsola collective,2020-05-11T06:24:16.533Z,temperature,27.7
Friman Metsola collective,2020-05-11T04:16:27.188Z,temperature,27.4
Friman Metsola collective,2020-05-11T19:18:34.920Z,temperature,25.4
Friman Metsola collective,2020-05-12T19:18:34.920Z,pH,6.05
Friman Metsola collective,2020-05-12T19:18:34.920Z,rainFall,0
Friman Metsola collective,2020-05-12T05:48:25.519Z,temperature,33.5
Friman Metsola collective,2020-05-12T14:04:17.860Z,temperature,32.2
Friman Metsola collective,2020-05-12T00:21:34.164Z,temperature,30.4
Friman Metsola collective,2020-05-12T03:50:22.597Z,temperature,31.1
Friman Metsola collective,2020-05-12T11:58:47.067Z,temperature,32.3
Friman Metsola collective,2020-05-12T20:14:18.671Z,temperature,28.6
Friman Metsola collective,2020-05-12T16:55:12.735Z,temperature,31.8
Friman Metsola collective,2020-05-12T14:47:41.582Z,temperature,33.2
Friman Metsola collective,2020-05-12T16:44:24.432Z,temperature,31.3
Friman Metsola collective,2020-05-13T16:44:24.432Z,pH,6.15
Friman Metsola collective,2020-05-13T16:44:24.432Z,rainFall,3.4
Friman Metsola collective,2020-05-13T04:22:28.671Z,temperature,31.2
Friman Metsola collective,2020-05-14T04:22:28.671Z,pH,6.23
Friman Metsola collective,2020-05-14T04:22:28.671Z,rainFall,0
Friman Metsola collective,2020-05-14T16:01:52.113Z,temperature,27.0
Friman Metsola collective,2020-05-13T22:43:53.521Z,temperature,22.5
Friman Metsola collective,2020-05-14T00:56:04.304Z,temperature,25.2
Friman Metsola collective,2020-05-14T06:53:33.916Z,temperature,27.3
Friman Metsola collective,2020-05-14T03:11:17.205Z,temperature,25.8
Friman Metsola collective,2020-05-14T07:04:55.342Z,temperature,27.1
Friman Metsola collective,2020-05-14T15:21:41.245Z,temperature,25.9
Friman Metsola collective,2020-05-13T21:55:27.635Z,temperature,22.9
Friman Metsola collective,2020-05-14T04:16:49.673Z,temperature,26.5
Friman Metsola collective,2020-05-15T04:16:49.673Z,pH,5.99
Friman Metsola collective,2020-05-15T04:16:49.673Z,rainFall,3.1
Friman Metsola collective,2020-05-15T15:32:27.898Z,temperature,29.6
Friman Metsola collective,2020-05-15T17:25:14.816Z,temperature,30.3
Friman Metsola collective,2020-05-15T01:02:38.861Z,temperature,29.2
Friman Metsola collective,2020-05-14T22:01:48.675Z,temperature,27.7
Friman Metsola collective,2020-05-15T09:31:01.151Z,temperature,32.4
Friman Metsola collective,2020-05-15T03:19:48.582Z,temperature,29.1
Friman Metsola collective,2020-05-16T03:19:48.582Z,pH,6.52
Friman Metsola collective,2020-05-16T03:19:48.582Z,rainFall,0
Friman Metsola collective,2020-05-16T08:49:55.221Z,temperature,24.5
Friman Metsola collective,2020-05-16T09:53:13.168Z,temperature,24.5
Friman Metsola collective,2020-05-15T21:51:16.154Z,temperature,19.4
Friman Metsola collective,2020-05-16T21:51:16.154Z,pH,6.69
Friman Metsola collective,2020-05-16T21:51:16.154Z,rainFall,0
Friman Metsola collective,2020-05-17T17:20:16.769Z,temperature,17.8
Friman Metsola collective,2020-05-16T22:10:43.867Z,temperature,15.6
Friman Metsola collective,2020-05-17T01:23:23.596Z,temperature,17.4
Friman Metsola collective,2020-05-17T10:15:36.106Z,temperature,21.2
Friman Metsola collective,2020-05-17T08:25:16.717Z,temperature,21.2
Friman Metsola collective,2020-05-17T02:21:26.794Z,temperature,19.1
Friman Metsola collective,2020-05-16T23:21:49.158Z,temperature,16.1
Friman Metsola collective,2020-05-17T20:25:49.426Z,temperature,15.8
Friman Metsola collective,2020-05-18T20:25:49.426Z,pH,5.90
Friman Metsola collective,2020-05-18T20:25:49.426Z,rainFall,0
Friman Metsola collective,2020-05-18T20:25:21.698Z,temperature,21.5
Friman Metsola collective,2020-05-18T09:58:46.096Z,temperature,26.9
Friman Metsola collective,2020-05-18T09:34:17.545Z,temperature,26.0
Friman Metsola collective,2020-05-17T22:35:11.067Z,temperature,22.1
Friman Metsola collective,2020-05-18T22:35:11.067Z,pH,5.73
Friman Metsola collective,2020-05-18T22:35:11.067Z,rainFall,0
Friman Metsola collective,2020-05-19T17:39:38.953Z,temperature,25.4
Friman Metsola collective,2020-05-20T17:39:38.953Z,pH,6.31
Friman Metsola collective,2020-05-20T17:39:38.953Z,rainFall,3.5
Friman Metsola collective,2020-05-20T20:08:38.624Z,temperature,31.6
Friman Metsola collective,2020-05-20T11:33:25.560Z,temperature,35.2
Friman Metsola collective,2020-05-20T16:30:46.482Z,temperature,34.1
Friman Metsola collective,2020-05-20T20:54:41.276Z,temperature,32.1
Friman Metsola collective,2020-05-20T17:44:33.292Z,temperature,32.4
Friman Metsola collective,2020-05-21T17:44:33.292Z,pH,5.97
Friman Metsola collective,2020-05-21T17:44:33.292Z,rainFall,4.1
Friman Metsola collective,2020-05-21T19:51:14.219Z,temperature,18.9
Friman Metsola collective,2020-05-21T02:17:21.103Z,temperature,20.3
Friman Metsola collective,2020-05-21T19:16:47.954Z,temperature,17.9
Friman Metsola collective,2020-05-21T05:10:42.893Z,temperature,20.5
Friman Metsola collective,2020-05-21T18:04:54.414Z,temperature,18.4
Friman Metsola collective,2020-05-21T13:33:05.989Z,temperature,20.2
Friman Metsola collective,2020-05-21T01:28:57.305Z,temperature,20.0
Friman Metsola collective,2020-05-21T07:58:57.224Z,temperature,20.6
Friman Metsola collective,2020-05-21T19:34:19.355Z,temperature,17.4
Friman Metsola collective,2020-05-22T19:34:19.355Z,pH,6.43
Friman Metsola collective,2020-05-22T19:34:19.355Z,rainFall,0
Friman Metsola collective,2020-05-22T17:36:29.079Z,temperature,30.5
Friman Metsola collective,2020-05-22T19:58:06.015Z,temperature,30.2
Friman Metsola collective,2020-05-22T02:42:14.108Z,temperature,30.5
Friman Metsola collective,2020-05-23T02:42:14.108Z,pH,5.71
Friman Metsola collective,2020-05-23T02:42:14.108Z,rainFall,0
Friman Metsola collective,2020-05-23T02:14:44.669Z,temperature,22.6
Friman Metsola collective,2020-05-23T10:06:13.277Z,temperature,25.2
Friman Metsola collective,2020-05-24T10:06:13.277Z,pH,6.02
Friman Metsola collective,2020-05-24T10:06:13.277Z,rainFall,3.6
Friman Metsola collective,2020-05-24T00:15:50.028Z,temperature,24.3
Friman Metsola collective,2020-05-24T11:03:42.949Z,temperature,27.7
Friman Metsola collective,2020-05-24T00:56:28.292Z,temperature,24.1
Friman Metsola collective,2020-05-24T20:38:26.143Z,temperature,24.5
Friman Metsola collective,2020-05-24T02:27:18.115Z,temperature,25.9
Friman Metsola collective,2020-05-24T01:22:06.798Z,temperature,25.9
Friman Metsola collective,2020-05-25T01:22:06.798Z,pH,6.49
Friman Metsola collective,2020-05-25T01:22:06.798Z,rainFall,3.7
Friman Metsola collective,2020-05-25T07:21:17.226Z,temperature,24.8
Friman Metsola collective,2020-05-25T11:10:11.879Z,temperature,25.7
Friman Metsola collective,2020-05-26T11:10:11.879Z,pH,5.82
Friman Metsola collective,2020-05-26T11:10:11.879Z,rainFall,0
Friman Metsola collective,2020-05-26T15:54:11.775Z,temperature,30.9
Friman Metsola collective,2020-05-26T03:31:01.049Z,temperature,30.5
Friman Metsola collective,2020-05-26T07:02:11.038Z,temperature,31.9
Friman Metsola collective,2020-05-26T11:06:57.458Z,temperature,31.8
Friman Metsola collective,2020-05-26T07:53:38.273Z,temperature,30.4
Friman Metsola collective,2020-05-27T07:53:38.273Z,pH,6.13
Friman Metsola collective,2020-05-27T07:53:38.273Z,rainFall,0
Friman Metsola collective,2020-05-27T16:51:46.833Z,temperature,20.5
Friman Metsola collective,2020-05-27T17:37:23.416Z,temperature,20.6
Friman Metsola collective,2020-05-27T20:10:12.359Z,temperature,18.2
Friman Metsola collective,2020-05-28T20:10:12.359Z,pH,6.10
Friman Metsola collective,2020-05-28T20:10:12.359Z,rainFall,7.7
Friman Metsola collective,2020-05-28T07:59:00.961Z,temperature,29.5
Friman Metsola collective,2020-05-28T18:56:58.298Z,temperature,27.9
Friman Metsola collective,2020-05-28T08:27:30.478Z,temperature,29.6
Friman Metsola collective,2020-05-28T02:05:49.625Z,temperature,28.9
Friman Metsola collective,2020-05-29T02:05:49.625Z,pH,6.70
Friman Metsola collective,2020-05-29T02:05:49.625Z,rainFall,0
Friman Metsola collective,2020-05-29T16:15:19.441Z,temperature,30.8
Friman Metsola collective,2020-05-30T16:15:19.441Z,pH,6.02
Friman Metsola collective,2020-05-30T16:15:19.441Z,rainFall,0
Friman Metsola collective,2020-05-30T05:25:52.920Z,temperature,24.6
Friman Metsola collective,2020-05-30T08:57:47.214Z,temperature,26.5
Friman Metsola collective,2020-05-30T19:03:11.481Z,temperature,22.4
Friman Metsola collective,2020-05-30T18:05:08.242Z,temperature,23.3
Friman Metsola collective,2020-05-30T09:24:34.397Z,temperature,26.7
Friman Metsola collective,2020-05-29T22:52:55.421Z,temperature,21.5
Friman Metsola collective,2020-05-29T21:37:43.811Z,temperature,20.3
Friman Metsola collective,2020-05-30T16:24:51.472Z,temperature,23.9
Friman Metsola collective,2020-05-30T02:48:17.368Z,temperature,24.4
Friman Metsola collective,2020-05-30T09:22:44.068Z,temperature,26.9
Friman Metsola collective,2020-05-31T09:22:44.068Z,pH,6.06
Friman Metsola collective,2020-05-31T09:22:44.068Z,rainFall,0
Friman Metsola collective,2020-05-30T23:50:02.661Z,temperature,26.9
Friman Metsola collective,2020-05-31T12:46:42.067Z,temperature,29.2
Friman Metsola collective,2020-05-31T20:00:29.027Z,temperature,25.9
Friman Metsola collective,2020-05-31T08:30:19.552Z,temperature,30.6
Friman Metsola collective,2020-06-01T08:30:19.552Z,pH,6.00
Friman Metsola collective,2020-06-01T08:30:19.552Z,rainFall,0
Friman Metsola collective,2020-06-01T00:47:25.295Z,temperature,32.9
Friman Metsola collective,2020-06-01T09:03:54.536Z,temperature,35.8
Friman Metsola collective,2020-06-01T03:30:56.626Z,temperature,33.5
Friman Metsola collective,2020-06-01T08:59:36.328Z,temperature,36.4
Friman Metsola collective,2020-06-02T08:59:36.328Z,pH,6.34
Friman Metsola collective,2020-06-02T08:59:36.328Z,rainFall,5.8
Friman Metsola collective,2020-06-02T10:43:40.240Z,temperature,32.0
Friman Metsola collective,2020-06-01T23:44:22.557Z,temperature,28.6
Friman Metsola collective,2020-06-02T23:44:22.557Z,pH,6.24
Friman Metsola collective,2020-06-02T23:44:22.557Z,rainFall,0
Friman Metsola collective,2020-06-03T06:42:22.828Z,temperature,25.5
Friman Metsola collective,2020-06-03T18:18:21.534Z,temperature,22.9
Friman Metsola collective,2020-06-03T03:23:38.098Z,temperature,25.8
Friman Metsola collective,2020-06-03T15:42:08.481Z,temperature,24.4
Friman Metsola collective,2020-06-03T07:35:43.324Z,temperature,25.9
Friman Metsola collective,2020-06-04T07:35:43.324Z,pH,6.02
Friman Metsola collective,2020-06-04T07:35:43.324Z,rainFall,10.9
Friman Metsola collective,2020-06-04T04:51:04.844Z,temperature,29.5
Friman Metsola collective,2020-06-04T06:38:32.776Z,temperature,30.9
Friman Metsola collective,2020-06-04T12:37:22.962Z,temperature,30.2
Friman Metsola collective,2020-06-04T19:42:50.799Z,temperature,28.0
Friman Metsola collective,2020-06-04T13:26:41.952Z,temperature,30.4
Friman Metsola collective,2020-06-04T01:38:17.272Z,temperature,29.1
Friman Metsola collective,2020-06-04T17:08:49.694Z,temperature,27.9
Friman Metsola collective,2020-06-04T00:03:55.634Z,temperature,28.1
Friman Metsola collective,2020-06-05T00:03:55.634Z,pH,6.10
Friman Metsola collective,2020-06-05T00:03:55.634Z,rainFall,0
Friman Metsola collective,2020-06-04T21:05:30.851Z,temperature,22.1
Friman Metsola collective,2020-06-05T04:34:58.532Z,temperature,25.8
Friman Metsola collective,2020-06-06T04:34:58.532Z,pH,6.01
Friman Metsola collective,2020-06-06T04:34:58.532Z,rainFall,0
Friman Metsola collective,2020-06-05T23:11:11.995Z,temperature,26.7
Friman Metsola collective,2020-06-06T12:03:05.820Z,temperature,30.6
Friman Metsola collective,2020-06-06T07:31:02.764Z,temperature,31.0
Friman Metsola collective,2020-06-07T07:31:02.764Z,pH,5.79
Friman Metsola collective,2020-06-07T07:31:02.764Z,rainFall,0
Friman Metsola collective,2020-06-07T06:54:55.862Z,temperature,27.0
Friman Metsola collective,2020-06-07T07:06:03.922Z,temperature,27.4
Friman Metsola collective,2020-06-08T07:06:03.922Z,pH,6.01
Friman Metsola collective,2020-06-08T07:06:03.922Z,rainFall,0
Friman Metsola collective,2020-06-08T04:28:25.207Z,temperature,28.9
Friman Metsola collective,2020-06-08T15:59:44.340Z,temperature,28.6
Friman Metsola collective,2020-06-08T12:38:42.392Z,temperature,28.5
Friman Metsola collective,2020-06-08T20:46:10.117Z,temperature,25.7
Friman Metsola collective,2020-06-08T12:04:05.068Z,temperature,28.3
Friman Metsola collective,2020-06-07T21:54:54.424Z,temperature,24.1
Friman Metsola collective,2020-06-08T11:42:35.553Z,temperature,28.4
Friman Metsola collective,2020-06-09T11:42:35.553Z,pH,6.70
Friman Metsola collective,2020-06-09T11:42:35.553Z,rainFall,5.0
Friman Metsola collective,2020-06-09T19:27:38.674Z,temperature,27.3
Friman Metsola collective,2020-06-09T18:42:34.551Z,temperature,28.4
Friman Metsola collective,2020-06-09T08:12:30.754Z,temperature,30.0
Friman Metsola collective,2020-06-09T09:23:12.816Z,temperature,31.3
Friman Metsola collective,2020-06-10T09:23:12.816Z,pH,6.70
Friman Metsola collective,2020-06-10T09:23:12.816Z,rainFall,0
Friman Metsola collective,2020-06-09T23:10:35.089Z,temperature,31.6
Friman Metsola collective,2020-06-10T15:45:48.602Z,temperature,34.8
Friman Metsola collective,2020-06-11T15:45:48.602Z,pH,6.23
Friman Metsola collective,2020-06-11T15:45:48.602Z,rainFall,0
Friman Metsola collective,2020-06-11T20:37:27.382Z,temperature,28.3
Friman Metsola collective,2020-06-11T08:32:31.989Z,temperature,32.0
Friman Metsola collective,2020-06-11T09:17:18.633Z,temperature,32.7
Friman Metsola collective,2020-06-11T12:39:56.100Z,temperature,31.3
Friman Metsola collective,2020-06-11T02:57:12.682Z,temperature,29.0
Friman Metsola collective,2020-06-11T20:13:10.230Z,temperature,28.7
Friman Metsola collective,2020-06-11T08:27:35.148Z,temperature,32.8
Friman Metsola collective,2020-06-11T11:50:38.526Z,temperature,30.9
Friman Metsola collective,2020-06-11T18:41:27.899Z,temperature,28.2
Friman Metsola collective,2020-06-10T23:45:03.382Z,temperature,28.6
Friman Metsola collective,2020-06-11T23:45:03.382Z,pH,5.75
Friman Metsola collective,2020-06-11T23:45:03.382Z,rainFall,0
Friman Metsola collective,2020-06-12T04:49:15.471Z,temperature,23.5
Friman Metsola collective,2020-06-12T17:54:17.333Z,temperature,22.3
Friman Metsola collective,2020-06-13T17:54:17.333Z,pH,6.39
Friman Metsola collective,2020-06-13T17:54:17.333Z,rainFall,20.8
Friman Metsola collective,2020-06-13T11:23:29.313Z,temperature,26.0
Friman Metsola collective,2020-06-13T04:06:37.895Z,temperature,25.8
Friman Metsola collective,2020-06-13T20:10:14.954Z,temperature,22.7
Friman Metsola collective,2020-06-12T22:07:51.157Z,temperature,21.0
Friman Metsola collective,2020-06-13T10:42:24.614Z,temperature,25.7
Friman Metsola collective,2020-06-14T10:42:24.614Z,pH,5.96
Friman Metsola collective,2020-06-14T10:42:24.614Z,rainFall,0
Friman Metsola collective,2020-06-14T05:51:54.105Z,temperature,23.5
Friman Metsola collective,2020-06-14T15:25:50.094Z,temperature,22.2
Friman Metsola collective,2020-06-14T02:54:09.758Z,temperature,21.9
Friman Metsola collective,2020-06-15T02:54:09.758Z,pH,6.25
Friman Metsola collective,2020-06-15T02:54:09.758Z,rainFall,0
Friman Metsola collective,2020-06-15T13:15:47.673Z,temperature,29.1
Friman Metsola collective,2020-06-15T19:10:59.498Z,temperature,26.7
Friman Metsola collective,2020-06-15T04:47:03.374Z,temperature,28.5
Friman Metsola collective,2020-06-15T06:04:51.882Z,temperature,29.7
Friman Metsola collective,2020-06-15T17:30:33.841Z,temperature,28.0
Friman Metsola collective,2020-06-15T16:36:10.922Z,temperature,28.1
Friman Metsola collective,2020-06-16T16:36:10.922Z,pH,6.06
Friman Metsola collective,2020-06-16T16:36:10.922Z,rainFall,0
Friman Metsola collective,2020-06-15T22:19:51.822Z,temperature,20.5
Friman Metsola collective,2020-06-16T20:48:38.850Z,temperature,20.2
Friman Metsola collective,2020-06-16T17:58:22.754Z,temperature,22.1
Friman Metsola collective,2020-06-16T17:23:19.712Z,temperature,21.4
Friman Metsola collective,2020-06-16T04:05:00.556Z,temperature,22.6
Friman Metsola collective,2020-06-16T11:02:32.348Z,temperature,23.3
Friman Metsola collective,2020-06-16T00:18:30.395Z,temperature,19.9
Friman Metsola collective,2020-06-17T00:18:30.395Z,pH,6.67
Friman Metsola collective,2020-06-17T00:18:30.395Z,rainFall,0
Friman Metsola collective,2020-06-17T07:43:57.914Z,temperature,36.8
Friman Metsola collective,2020-06-17T12:23:47.612Z,temperature,36.4
Friman Metsola collective,2020-06-16T23:52:48.553Z,temperature,34.2
Friman Metsola collective,2020-06-17T04:33:57.649Z,temperature,36.6
Friman Metsola collective,2020-06-17T20:07:07.075Z,temperature,33.3
Friman Metsola collective,2020-06-17T09:52:31.562Z,temperature,36.8
Friman Metsola collective,2020-06-18T09:52:31.562Z,pH,6.69
Friman Metsola collective,2020-06-18T09:52:31.562Z,rainFall,4.0
Friman Metsola collective,2020-06-17T22:42:16.876Z,temperature,30.5
Friman Metsola collective,2020-06-18T15:45:37.494Z,temperature,33.2
Friman Metsola collective,2020-06-18T12:01:15.940Z,temperature,34.5
Friman Metsola collective,2020-06-18T19:31:39.991Z,temperature,31.5
Friman Metsola collective,2020-06-18T06:13:01.195Z,temperature,34.4
